epoch,global_step,train_loss,lr,eval_success_rate,eval_mean_reward,eval_mean_steps
1,31,1.2614373853129726,4.26351489865725e-06,,,
2,62,1.0254002290387307,5.051166257053375e-06,,,
3,93,0.859968404616079,6.354305830693182e-06,,,
4,124,0.7009357444701656,8.158625424048175e-06,,,
5,155,0.5457446209846004,1.0444313991502189e-05,,,
6,186,0.431698328064334,1.3186275158421254e-05,,,
7,217,0.3900111634885111,1.6354402774012764e-05,,,
8,248,0.3565392148110174,1.9913911470461902e-05,,,
9,279,0.33973845935636954,2.3825718598876404e-05,,,
10,310,0.31707973634043046,2.804687334846414e-05,,,
11,341,0.29914478909584785,3.253102833730618e-05,,,
12,372,0.29263636469841003,3.722894849675887e-05,,,
13,403,0.2783182446033724,4.20890516620423e-05,,,
14,434,0.26232784842291185,4.705797493344547e-05,,,
15,465,0.2594766592787158,5.208116058962259e-05,,,
16,496,0.24889077630735212,5.710345511977682e-05,,,
17,527,0.24250587821006775,6.206971479748565e-05,,,
18,558,0.23280122587757726,6.692541114709585e-05,,,
19,589,0.23197541361854923,7.161722965479587e-05,,,
20,620,0.22169849084269616,7.609365515064508e-05,,,
21,651,0.22039083367393864,8.030553743418992e-05,,,
22,682,0.21002432559767076,8.42066309332177e-05,,,
23,713,0.21325906438212242,8.775410247030974e-05,,,
24,744,0.20593836230616416,9.090900156202492e-05,,,
25,775,0.1995151105426973,9.363668808692878e-05,10.0,12.17390195359476,92.4
26,806,0.1994161754846573,9.59072126267639e-05,,,
27,837,0.1939028626488101,9.769564530469635e-05,,,
28,868,0.19106398426717328,9.898234951006445e-05,,,
29,899,0.18176829238091746,9.97531975041899e-05,,,
30,930,0.18507562048973575,9.99999964780183e-05,,,
31,961,0.18202071036061934,9.999639353404718e-05,,,
32,992,0.17581775448014658,9.998602190578685e-05,,,
33,1023,0.17638482489893514,9.996888299738974e-05,,,
34,1054,0.16898024226388625,9.994497912918969e-05,,,
35,1085,0.16852018621660048,9.991431353738784e-05,,,
36,1116,0.16250288342275926,9.987689037361441e-05,,,
37,1147,0.15903263418905197,9.983271470436674e-05,,,
38,1178,0.15911120320520095,9.978179251032329e-05,,,
39,1209,0.15387743182720676,9.972413068553402e-05,,,
40,1240,0.15781774492033065,9.965973703648695e-05,,,
41,1271,0.14987910394707032,9.958862028105141e-05,,,
42,1302,0.1472781680284008,9.951079004729766e-05,,,
43,1333,0.1443182064160224,9.942625687219349e-05,,,
44,1364,0.1441773017567973,9.933503220017763e-05,,,
45,1395,0.14285664668967646,9.923712838161041e-05,,,
46,1426,0.133229807259575,9.913255867110168e-05,,,
47,1457,0.13756185721966527,9.902133722571628e-05,,,
48,1488,0.13371070762795786,9.890347910305757e-05,,,
49,1519,0.13066187549021938,9.877900025922877e-05,,,
50,1550,0.12900568809240096,9.86479175466727e-05,20.0,23.07274961322546,87.9
51,1581,0.1278525809607198,9.851024871189035e-05,,,
52,1612,0.12622692003365485,9.836601239303819e-05,,,
53,1643,0.12607316817006758,9.821522811740494e-05,,,
54,1674,0.12211825145829108,9.805791629876783e-05,,,
