epoch,global_step,train_loss,lr,eval_success_rate,eval_mean_reward,eval_mean_steps
236,23128,0.03241073534044684,4.756276208213988e-07,,,
237,23226,0.030928832630873943,4.1026884845959636e-07,,,
238,23324,0.032036331178126286,3.497039124028697e-07,,,
239,23422,0.031366742273070375,2.939446199055067e-07,,,
240,23520,0.03189209721298242,2.430018413520639e-07,,,
241,23618,0.03163984172730422,1.9688550813815358e-07,,,
242,23716,0.03239117513353727,1.556046107343113e-07,,,
243,23814,0.03162579318242414,1.1916719693328003e-07,,,
244,23912,0.03197564367128878,8.758037028107969e-08,,,
245,24010,0.03201994693324882,6.08502886921455e-08,,,
246,24108,0.03279752791764177,3.8982163248854224e-08,,,
247,24206,0.03157377429306507,2.198025718558529e-08,,,
248,24304,0.03220167596425329,9.847885057613958e-09,,,
249,24402,0.032128103533569645,2.587412094925231e-09,,,
250,24500,0.030799750048591167,2.002537411095656e-10,40.0,76.74935854952783,210.3
