epoch,global_step,train_loss,lr,eval_success_rate,eval_mean_reward,eval_mean_steps
84,2604,0.13413985794590366,7.568156854113947e-06,,,
85,2635,0.1336944663236218,6.670980113731167e-06,,,
86,2666,0.13417065600233694,5.826593353425123e-06,,,
87,2697,0.13179936836804113,5.036025328395456e-06,,,
88,2728,0.13270384001155053,4.300239224002989e-06,,,
89,2759,0.1333799554455665,3.620131482276778e-06,,,
90,2790,0.13505258483271446,2.9965307097375187e-06,0.0,5.029803481698036,50.0
91,2821,0.13276297863452666,2.4301966678682544e-06,,,
92,2852,0.13416350825179008,1.9218193474618984e-06,,,
93,2883,0.13400811702013016,1.4720181279738612e-06,,,
94,2914,0.13265695470956065,1.0813410229035161e-06,,,
95,2945,0.13211919078903814,7.50264012124196e-07,,,
96,2976,0.13250514480375475,4.79190461975035e-07,,,
97,3007,0.12968036676606826,2.6845063382120884e-07,,,
98,3038,0.12992468524363734,1.1830128168134435e-07,,,
99,3069,0.13186639931894117,2.8925339412285907e-08,,,
100,3100,0.13156812229464132,4.316978323767384e-10,0.0,5.104201947897673,50.0
