epoch,global_step,train_loss,lr,eval_success_rate,eval_mean_reward,eval_mean_steps
1,136,0.9202879093149129,4.263077848391317e-06,,,
2,272,0.48272012502831574,5.049427645468881e-06,,,
3,408,0.37480226049528403,6.350429757370212e-06,,,
4,544,0.3410788947606788,8.151823149247383e-06,,,
5,680,0.3201616746099556,1.0433861708698618e-05,,,
6,816,0.2993943582781974,1.3171530694300367e-05,,,
7,952,0.2804058315780233,1.6334820936621765e-05,,,
8,1088,0.2670840349267511,1.9889057786046726e-05,,,
9,1224,0.2556639677461456,2.3795281201616027e-05,,,
10,1360,0.24195960427031799,2.8010672814517056e-05,,,
11,1496,0.2306098489857772,3.24890252849311e-05,,,
12,1632,0.2241081184543231,3.718124880734755e-05,,,
13,1768,0.2163212988525629,4.203590921224773e-05,,,
14,1904,0.20798308446126826,4.6999791765715296e-05,,,
15,2040,0.20159779401386485,5.2018484486840555e-05,,,
16,2176,0.1960767657660386,5.7036974588839705e-05,,,
17,2312,0.19105699329691775,6.200025150595409e-05,,,
18,2448,0.1829764852848123,6.685390989600356e-05,,,
19,2584,0.1777405516408822,7.154474600873473e-05,,,
20,2720,0.17191457660759196,7.602134088282703e-05,,,
21,2856,0.1680619533666793,8.02346239787973e-05,,,
22,2992,0.1646591887316283,8.413841106949757e-05,,,
23,3128,0.16001617864650838,8.768991049207787e-05,,,
24,3264,0.15489952101865234,9.085019221209422e-05,,,
25,3400,0.1521570538992391,9.358461455807945e-05,,,
26,3536,0.14975580578560338,9.586320394889293e-05,,,
27,3672,0.14384915268815615,9.766098345143872e-05,,,
28,3808,0.14229265195043647,9.895824656724131e-05,,,
29,3944,0.13927089033977075,9.974077324674646e-05,,,
30,4080,0.1370474172427374,9.999999981700777e-05,0.0,11.916061238689394,350.0
31,4216,0.13587853208403378,9.999656545798071e-05,,,
32,4352,0.1329859388882623,9.998636239138872e-05,,,
33,4488,0.13116412412594347,9.996939199856363e-05,,,
34,4624,0.12792986773831003,9.994565657702501e-05,,,
35,4760,0.12707760880756028,9.991515934016897e-05,,,
36,4896,0.12580474772874048,9.987790441683322e-05,,,
37,5032,0.12361533129039932,9.983389685073798e-05,,,
38,5168,0.12093653097091352,9.978314259980329e-05,,,
39,5304,0.12181470767759225,9.972564853534228e-05,,,
40,5440,0.11726079705883474,9.966142244113088e-05,,,
41,5576,0.11634832165916176,9.95904730123542e-05,,,
42,5712,0.11587026277009178,9.951280985442917e-05,,,
43,5848,0.11502339773099213,9.942844348170414e-05,,,
44,5984,0.11247699548873831,9.933738531603554e-05,,,
45,6120,0.11154697753269882,9.923964768524133e-05,,,
46,6256,0.111083332065712,9.913524382143218e-05,,,
47,6392,0.11008188944748219,9.902418785922006e-05,,,
48,6528,0.10837248559383784,9.890649483380448e-05,,,
49,6664,0.10731071924023769,9.878218067893711e-05,,,
50,6800,0.10556764676071265,9.865126222476457e-05,,,
51,6936,0.10324624980635502,9.851375719554986e-05,,,
52,7072,0.10291118366534219,9.836968420727281e-05,,,
53,7208,0.10348277867716901,9.821906276510982e-05,,,
54,7344,0.10295340068200055,9.806191326079306e-05,,,
55,7480,0.1023353496018578,9.789825696984984e-05,,,
56,7616,0.09915885296376313,9.772811604872221e-05,,,
57,7752,0.09953879745786681,9.755151353176738e-05,,,
58,7888,0.09954995042918359,9.736847332813916e-05,,,
59,8024,0.0978169677340809,9.71790202185511e-05,,,
60,8160,0.0968372321632855,9.698317985192157e-05,10.0,21.06535890469404,323.9
61,8296,0.09744102332521887,9.67809787419013e-05,,,
62,8432,0.09576948052820038,9.657244426328383e-05,,,
63,8568,0.09527753879699637,9.635760464829945e-05,,,
64,8704,0.09326235681553097,9.6136488982793e-05,,,
65,8840,0.09457004837253515,9.590912720228604e-05,,,
66,8976,0.09103675482465941,9.567555008792417e-05,,,
67,9112,0.09013778305448153,9.543578926230967e-05,,,
68,9248,0.09054532411563046,9.518987718522036e-05,,,
69,9384,0.0898558560430127,9.493784714921504e-05,,,
70,9520,0.09207843148204334,9.467973327512621e-05,,,
71,9656,0.09005877967266475,9.441557050744064e-05,,,
72,9792,0.08818863277487896,9.41453946095685e-05,,,
73,9928,0.08975642442922382,9.386924215900152e-05,,,
74,10064,0.0886473926332067,9.358715054236096e-05,,,
75,10200,0.08752229952198617,9.329915795033615e-05,,,
76,10336,0.08677411282106358,9.3005303372514e-05,,,
77,10472,0.08658374966505696,9.270562659210045e-05,,,
78,10608,0.0849283573710743,9.240016818053448e-05,,,
79,10744,0.08488260598524529,9.20889694919954e-05,,,
80,10880,0.08517838170861497,9.177207265780413e-05,,,
81,11016,0.08284974429646835,9.144952058071925e-05,,,
82,11152,0.0840949522167006,9.112135692912876e-05,,,
83,11288,0.08338382686762248,9.078762613113798e-05,,,
84,11424,0.08297831866451923,9.04483733685548e-05,,,
85,11560,0.08169798769385499,9.010364457077261e-05,,,
86,11696,0.08212686639607829,8.975348640855241e-05,,,
87,11832,0.08049884290598772,8.939794628770423e-05,,,
88,11968,0.08048918426913373,8.903707234266905e-05,,,
89,12104,0.07992296542643625,8.867091343000237e-05,,,
90,12240,0.07913573806667153,8.829951912175967e-05,0.0,11.173067697050936,350.0
91,12376,0.07890771825195235,8.792293969878516e-05,,,
92,12512,0.07952112233375802,8.754122614390464e-05,,,
93,12648,0.0782145373249317,8.71544301350231e-05,,,
94,12784,0.07735115656738772,8.676260403812856e-05,,,
95,12920,0.07914152053896994,8.636580090020232e-05,,,
96,13056,0.07660744788453859,8.596407444203743e-05,,,
97,13192,0.0785080758471261,8.55574790509657e-05,,,
98,13328,0.07815843593219624,8.514606977349449e-05,,,
99,13464,0.07635420010260799,8.472990230785431e-05,,,
100,13600,0.07588569828144767,8.430903299645822e-05,,,
101,13736,0.07602988325935953,8.388351881827387e-05,,,
102,13872,0.07557749948190416,8.34534173811096e-05,,,
103,14008,0.07507425721953898,8.301878691381513e-05,,,
104,14144,0.07544104861752952,8.257968625839836e-05,,,
105,14280,0.07377613215323757,8.213617486205913e-05,,,
106,14416,0.0745728958178969,8.168831276914097e-05,,,
107,14552,0.07403665164704709,8.123616061300211e-05,,,
108,14688,0.07413561414817676,8.077977960780666e-05,,,
109,14824,0.07338935564107754,8.03192315402372e-05,,,
110,14960,0.07405872426598388,7.985457876112981e-05,,,
111,15096,0.07435467795414083,7.938588417703287e-05,,,
112,15232,0.07281815816703088,7.891321124169044e-05,,,
113,15368,0.07359827487893841,7.843662394745157e-05,,,
114,15504,0.07315709417247597,7.795618681660701e-05,,,
115,15640,0.07057532569503083,7.747196489265363e-05,,,
116,15776,0.07275253586361513,7.698402373148872e-05,,,
117,15912,0.0713547815240043,7.649242939253478e-05,,,
118,16048,0.06971496913362951,7.59972484297961e-05,,,
119,16184,0.07008903032607015,7.549854788284841e-05,,,
120,16320,0.07056924092638142,7.499639526776283e-05,0.0,39.64595400283787,350.0
121,16456,0.07028045724419986,7.449085856796519e-05,,,
