epoch,global_step,train_loss,lr,eval_success_rate,eval_mean_reward,eval_mean_steps
1,98,0.980904548143854,4.5915618906579005e-06,,,
2,196,0.5980662746088845,6.35166650136165e-06,,,
3,294,0.4037723705476644,9.236930048308595e-06,,,
4,392,0.35225918402477185,1.3176235366545478e-05,,,
5,490,0.31478221592854483,1.8072484835158348e-05,,,
6,588,0.2861842966201354,2.3804993679447798e-05,,,
7,686,0.26472227427424216,3.0232464658991315e-05,,,
8,784,0.24406270241859007,3.7196470820255234e-05,,,
9,882,0.23065061319847496,4.452536046943493e-05,,,
10,980,0.22071385581274422,5.20384881141433e-05,,,
11,1078,0.20742148389013446,5.95506670879529e-05,,,
12,1176,0.200500882097653,6.687673410766756e-05,,,
13,1274,0.18955853855123325,7.383611325423447e-05,,,
14,1372,0.1835458125082814,8.025726688241409e-05,,,
15,1470,0.17514801238264358,8.598192375135262e-05,,,
16,1568,0.16739362919208955,9.086898015935189e-05,,,
17,1666,0.1545514874920553,9.479797792605904e-05,,,
18,1764,0.14942986997110502,9.76720734953381e-05,,,
19,1862,0.14427704873437786,9.942042497515178e-05,,,
20,1960,0.13792199322155543,9.999999920705904e-05,0.0,21.295286163676064,200.0
21,2058,0.13252098531443246,9.999222858692223e-05,,,
22,2156,0.1302892755032802,9.996922991059418e-05,,,
23,2254,0.12430430059226191,9.99310101836945e-05,,,
24,2352,0.1221401370605644,9.987758104832224e-05,,,
25,2450,0.12052747128265244,9.980895877950963e-05,,,
26,2548,0.11637063126782982,9.97251642802645e-05,,,
27,2646,0.113035365635035,9.962622307520307e-05,,,
28,2744,0.10887221703115775,9.951216530277482e-05,,,
29,2842,0.10880895149038762,9.938302570608221e-05,,,
30,2940,0.1065855158530936,9.923884362229732e-05,,,
31,3038,0.10564679637247203,9.907966297067963e-05,,,
32,3136,0.10448223648934948,9.890553223919765e-05,,,
33,3234,0.10123435217811137,9.871650446975902e-05,,,
34,3332,0.09953054481623125,9.851263724205344e-05,,,
35,3430,0.09739651128041502,9.829399265601343e-05,,,
36,3528,0.09566441155513938,9.806063731289791e-05,,,
37,3626,0.09284842356431242,9.781264229500497e-05,,,
38,3724,0.09477907061880948,9.755008314401945e-05,,,
